esp_besch_1279	Busco a una ingeniera que habla ruso.	Je cherche une ingénieure qui parle le russe.	Grammaire	Le groupe verbal	26. Indicatif ou subjonctif
esp_besch_1280	Busco a una ingeniera que hable ruso.	Je cherche une ingénieure parlant russe.	Grammaire	Le groupe verbal	26. Indicatif ou subjonctif
esp_besch_1281	Si vas tú, yo también iré.	Si tu y vas, moi aussi j'irai.	Grammaire	Le groupe verbal	26. Indicatif ou subjonctif
esp_besch_1282	Si fueras tú, yo también iría.	Si tu y allais, j'irais moi aussi.	Grammaire	Le groupe verbal	26. Indicatif ou subjonctif
esp_besch_1283	Si tu y étais allé, j'y serais allé moi aussi.	Si hubieras ido tú, yo también habría.	Grammaire	Le groupe verbal	26. Indicatif ou subjonctif
esp_besch_1284	El vestido te queda como si fuera a medida.	Cette robe te vas comme si elle était faite sur mesure.	Grammaire	Le groupe verbal	26. Indicatif ou subjonctif
esp_besch_1285	Llámame cuando salgas de la reunión.	Appelle-moi quand tu sortiras de la réunion.	Grammaire	Le groupe verbal	26. Indicatif ou subjonctif
esp_besch_1286	Aunque ayer me acosté tardísimo, no estoy cansada.	Bien qu'hier je me sois couchée très tard, je ne suis pas fatigué.	Grammaire	Le groupe verbal	26. Indicatif ou subjonctif
esp_besch_1287	Aunque seas mi hijo, te trataré como a los demás candidatos.	Bien que tu sois mon fils, je te traiterai comme tous les autres candidats.	Grammaire	Le groupe verbal	26. Indicatif ou subjonctif
esp_besch_1288	Aunque llueva mañana, saldré a correr.	Même s'il pleut demain, je sortirai courir.	Grammaire	Le groupe verbal	26. Indicatif ou subjonctif
esp_besch_1289	A veces es muy orgulloso.	Parfois il est très prétentieux.	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1290	Hola, soy Pablo, y tú eres...?	Salut, je m'appelle Pablo, et toi...?	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1291	Mario es madrileño.	Mario est madrilène.	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1292	Esta mochila es tuya?	Ce sac à dos est à toi?	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1293	Estas flores son para ti.	Ces fleurs sont pour toi.	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1294	Sofía es periodista.	Sofía est journaliste.	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1295	Es psicólogo, pero está de taxista.	Il est psychologue, mais il travaille comme chauffeur de taxi.	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1296	La ropa de moto suele ser de cuero.	Les combinaisons de moto sont normalement en cuir.	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1297	La boda es a las doce en el juzgado, pero la fiesta será por la noche en una casa de campo.	Le mariage est à midi devant le juge, mais la fête aura lieu le soir dans une maison de campagne.	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1298	Estoy en mi oficina que está en la otra punta de la ciudad.	Je suis dans mon bureau qui est à l'autre bout de la ville.	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1299	Qué día es hoy? - Hoy es sábado, 9 de diciembre.	Quel jour on est? - on est le samedi 9 décembre.	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1300	A qué estamos hoy? - Hoy estamos a 9.	Quel jour on est? - On est le 9.	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1301	Es alto, cataño, guapo...	Il est grand, châtain, guapo...	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1302	Es alegre, listo, eficaz...	Il est joyeux, intelligent, efficace...	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1303	Está enfermo, solo, contento...	Il est malade, seul, content...	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1304	Está triste, radiante, decepcionado...	Il est triste, rayonnant, déçu...	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1305	Todo es posible.	Tout est possible.	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1306	Nos plans ne sont pas encore très concrets.	Nuestros planes no son todavía muy concretos.	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1307	El lavavajillas está lleno.	Le lave-vaisselle est plein.	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1308	La cadena de música está estropeado.	La chaîne hi-fi est en panne.	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1309	Roberto es guapo y además soltero.	Roberto est beau et en plus il est célibataire.	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1310	Iván está muy guapo desde que está soltero.	Iván est très beau depuis qu'il est célibataire.	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1311	ser vivo / estar vivo	être vif / être vivant	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1312	ser listo / estar listo	être intelligent / être prêt	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1313	ser orgulloso / estar orgulloso	être orgueilleux / être fier	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1314	ser bueno / estar bueno [personne]	être gentil, compétent / être en bonne santé, attirant	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1315	ser bueno / estar bueno [aliment]	être de bonne qualité / avoir bon goût, être en bon état	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1316	ser malo / estar malo [personne]	être méchant / être malade	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1317	ser malo / estar malo [aliment]	être de mauvaise qualité / avoir mauvais goût, être en mauvais état	Grammaire	Le groupe verbal	27. Ser et estar
esp_besch_1318	Dímelo rápida, clara y directamente.	Dis-le-moi rapidement, clairement et directement.	Grammaire	Le groupe verbal	28. Les adverbes
esp_besch_1319	así (comme ça), mal (mal), mejor (mieux), regular (comme ci comme ça), bien (bien), igual (de même), peor (plus mal)	autres adverdes de manière	Grammaire	Le groupe verbal	28. Les adverbes
esp_besch_1320	Nunca me han gustado los gatos.	Je n'ai jamais aimé les chats.	Grammaire	Le groupe verbal	28. Les adverbes
esp_besch_1321	En esta plaza, aquí precisamente, había una fuente preciosa.	Sur cette place, ici précisément, il y avait une très jolie fontaine.	Grammaire	Le groupe verbal	28. Les adverbes
esp_besch_1322	El queso rayado lo he dejado ahí porque por ahora no lo necesitamos.	Le fromage râpé, je l'ai laissé là : pour l'instant on n'en n'a pas besoin.	Grammaire	Le groupe verbal	28. Les adverbes
esp_besch_1323	Nos vemos a las 7 en la entrada del cine y allí ya decidimos qué película vemos.	On se retrouve à 7 heures à l'entrée du cinéma, et là on décide quel film on voit.	Grammaire	Le groupe verbal	28. Les adverbes
esp_besch_1324	nada (en rien), mucho (beaucoup), más (plus), poco (peu), demasiado (trop), muy (très), bastante (assez), menos (moins), tan/tanto (autant)	adverbes de quantité	Grammaire	Le groupe verbal	28. Les adverbes
esp_besch_1325	Un poco de azúcar? - Sí, gracias.	Un peu de sucre? - Oui, merci.	Grammaire	Le groupe verbal	28. Les adverbes
esp_besch_1326	Tu ne l'as pas trouvé sympathique? - Si, mais il parle sans arrêt.	No te ha caído bien? - Sí, pero habla sin parar.	Grammaire	Le groupe verbal	28. Les adverbes
esp_besch_1327	bueno (bon), claro (bien sûr), seguro (c'est sûr), también (aussi), vale (d'accord)	Autres adverbes d'affiramation.	Grammaire	Le groupe verbal	28. Les adverbes
esp_besch_1328	No me interesa nada lo que ella piense.	Ce qu'elle pense ne m'intéresse en rien.	Grammaire	Le groupe verbal	28. Les adverbes
esp_besch_1329	Le molesto? - No, en absoluto.	Je vous dérange? - Non, pas du tout.	Grammaire	Le groupe verbal	28. Les adverbes
esp_besch_1330	Ya he comido.	J'ai déjà mangé.	Grammaire	Le groupe verbal	28. Les adverbes
esp_besch_1331	Les Américains prononcent comme ça.	Así pronuncian los americanos.	Grammaire	Le groupe verbal	28. Les adverbes
esp_besch_1332	a (à), ante (devant), bajo (sous), con (avec), contra (contre), de (de), desde (de, depuis), durante (pendant), en (en, dans, sur), entre (entre, parmi), hacia (vers), hasta (jusqu'à), mediante (moyennant, grace à), para (pour), por (par), según (selon), sin (sans), sobre (sur), tras (derrière)	les prépositions	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1333	Veo a Juan a diario.	Je vois Juan tous les jours.	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1334	Adoran a su perro.	Ils adorent leur chien.	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1335	Buscan camareros.	Ils cherchent des serveurs.	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1336	Busca al camarero.	Il cherche le serveur.	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1337	No te acerques al perro, que muerde.	Ne t'approche pas du chien, il mord.	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1338	Este año ha echo tres viajes a América.	Cette année, il est allé trois fois en Amérique.	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1339	Ha ido a buscarla a la estación.	Il est allé la chercher à la gare.	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1340	Los baños están al fondo a la derecha.	Les toilettes sont au fond à droite.	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1341	Nos sentamos al sol o a la sombra?	On s'assoit au soleil ou à l'ombre?	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1342	Paso a buscarte a las once.	Je passe te chercher à onze heures.	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1343	Estamos a 10 de octubre.	Nous sommes le 10 octobre.	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1344	el respeto al medio ambiente	le respect de l'environnement	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1345	el amor al arte	l'amour de l'art	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1346	el miedo a los bichos	la peur des bêtes	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1347	Están en Barcelona.	Ils sont à Barcelone.	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1348	Tu chándal está en el armario.	Ton survêtement est dans l'armoire.	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1349	Tu movíl está en la mesa.	Ton portable est sur la table.	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1350	Nos mudamos aquí en 2007.	Nous avons déménagé ici en 2007.	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1351	Esta sopa se hace en un cuarto de hora.	Cette soupe se fait en un quart d'heure.	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1352	Habré acabado en 10 días.	J'aurai fini en 10 jours.	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1353	Normalmente prefiero venir en bicicleta que en metro, pero hoy llovía.	Normalement je préfère venir à vélo plutôt qu'en métro, mais aujourd'hui il pleuvait.	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1354	a caballo	à cheval	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1355	à pied	a pie	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1356	La fotografiaron con los ojos llenos de lágrimas y con una copa en la mano.	Elle a été prise en photo les yeux pleins de larmes et un verre à la main.	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1357	Con enfadarte no ganas nada.	Tu ne gagnes rien à te fâcher.	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1358	Te renuevan el carné con solo pedirlo.	Pour qu'on te renouvelle ta carte, il suffit de le demander.	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1359	Con lo lista que es, y no encuentra novio.	Bien qu'elle soit intelligente, elle ne trouve pas de copain.	Grammaire	Le groupe verbal	29. Les prépositions (1)
esp_besch_1360	Estos 50 euros son de alguien?	Ces 50 euros sont-ils à quelqu'un?	Grammaire	Le groupe verbal	30. Les prépositions (2)
esp_besch_1361	Has recibido un paquete de California.	Tu as reçu un paquet de Californie.	Grammaire	Le groupe verbal	30. Les prépositions (2)
esp_besch_1362	De París a Madrid hay mil doscientos y pico km.	De Paris à Madrid, il y a mille deux cent et quelques kilomètres.	Grammaire	Le groupe verbal	30. Les prépositions (2)
esp_besch_1363	Ana trabaja en el hospital de 7 de la mañana a 4 de la tarde.	Ana travaille à l'hôpital de 7 heures du matin à 4 heures de l'après-midi.	Grammaire	Le groupe verbal	30. Les prépositions (2)
esp_besch_1364	De niño, de joven y de adulto, Astérix siempre le ha encantado.	Enfant, adolescent ou adulte, il a toujours adoré Astérix.	Grammaire	Le groupe verbal	30. Les prépositions (2)
esp_besch_1365	No soporto las camisetas de poliéster.	Je ne supporte pas les T-shirts en polyester.	Grammaire	Le groupe verbal	30. Les prépositions (2)
esp_besch_1366	El señor de gafas es el padre de la niña del pelo rubio.	Le monsieur aux lunettes est le père de la fille aux cheveux blonds.	Grammaire	Le groupe verbal	30. Les prépositions (2)
esp_besch_1367	Te digo que te des prisa.	Je te dis de te dépêcher.	Grammaire	Le groupe verbal	30. Les prépositions (2)
esp_besch_1368	Me pidío que fuera a recoger a los niños al colegio.	Il m'a demandé d'aller chercher les enfants à l'école.	Grammaire	Le groupe verbal	30. Les prépositions (2)
esp_besch_1369	Os propongo encontrarnos aquí mismo dentro de dos horas.	Je vous propose de nous retrouver ici même &nbsp;dans deux heures.	Grammaire	Le groupe verbal	30. Les prépositions (2)
esp_besch_1370	He engordado / adelgazado dos kilos este verano.	J'ai grossi / maigri de deux kilos cet été.	Grammaire	Le groupe verbal	30. Les prépositions (2)
esp_besch_1371	Eso te pasa por ser demasiado ingenuo.	ça t'arrive parce que tu es trop naïf.	Grammaire	Le groupe verbal	30. Les prépositions (2)
esp_besch_1372	Corren por el campo.	Ils courent dans la campagne.	Grammaire	Le groupe verbal	30. Les prépositions (2)
esp_besch_1373	Vive por Atocha.	Il vit du côté d'atocha.	Grammaire	Le groupe verbal	30. Les prépositions (2)
esp_besch_1374	Por la noche trabajo mejor que por la mañana.	La nuit je travaille mieux que le matin.	Grammaire	Le groupe verbal	30. Les prépositions (2)
esp_besch_1375	Voy al gimnasio dos veces por semana.	Je vais au club de gym deux fois par semaines.	Grammaire	Le groupe verbal	30. Les prépositions (2)
esp_besch_1376	La&nbsp;última vez que nos vimos fue por mayo o junio.	La dernière fois que nous nous sommes vues, c'était vers mai ou juin.	Grammaire	Le groupe verbal	30. Les prépositions (2)
esp_besch_1377	Utiliza el ordenador solo para conectarse a internet.	Elle utilise l'ordinateur seulement pour se connecter à Internet.	Grammaire	Le groupe verbal	30. Les prépositions (2)
esp_besch_1378	Tiene un regalo para nosotros.	Il a un cadeau pour nous.	Grammaire	Le groupe verbal	30. Les prépositions (2)
esp_besch_1379	Ha salido ya el vuelo para Madrid?	Le vol pour Madrid est-il déjà parti?	Grammaire	Le groupe verbal	30. Les prépositions (2)
esp_besch_1380	Para el lunes tiene que estar listo.	Il faut que ce soit prêt pour lundi.	Grammaire	Le groupe verbal	30. Les prépositions (2)
esp_besch_1381	- No me entiendes... - Sí (que) te entiendo.	- Tu ne me comprends pas... - Mais si je te comprends.	Grammaire	La phrase	31. La phrase simple (1)
esp_besch_1382	llegar (arriver), venir (venir), empezar (commencer), acercarse (s'approcher), gustar (aimer), encantar (enchanter), interesar (intéresser), molestar (déranger), doler (faire mal), preocupar (préoccuper)	Le sujet se place souvent après le verbe avec les verbes:	Grammaire	La phrase	31. La phrase simple (1)
esp_besch_1383	Llega el tren.	Regarde, le train arrive.	Grammaire	La phrase	31. La phrase simple (1)
esp_besch_1384	Ya llega el tren!	Le train arrive déjà!	Grammaire	La phrase	31. La phrase simple (1)
esp_besch_1385	Me duele la cabeza y molesta mucho el humo.	J'ai mal à la tête et la fumée me dérange énormément.	Grammaire	La phrase	31. La phrase simple (1)
esp_besch_1386	esa pélicula no me interesa nada en absoluto.	Ce film ne m'intéresse pas du tout.	Grammaire	La phrase	31. La phrase simple (1)
esp_besch_1387	No contesta nadie.	Personne ne répond.	Grammaire	La phrase	31. La phrase simple (1)
esp_besch_1388	No me haces caso nunca (Nunca me haces caso).	Tu ne m'écoutes jamais.	Grammaire	La phrase	31. La phrase simple (1)
esp_besch_1389	Este niño come solo pasta.	Cet enfant ne mange que des pâtes.	Grammaire	La phrase	31. La phrase simple (1)
esp_besch_1390	sí (oui), bueno (bon), vale (d'accord), no (non), ni hablar (hors de question), quizás, a lo mejor (peut-être)...	réponse à une interrogative totale:	Grammaire	La phrase	31. La phrase simple (1)
esp_besch_1391	Pedro come hoy con nosotros?<div>Come Pedro hoy con nosotros?</div>	Pedro mange avec nous aujourd'hui?	Grammaire	La phrase	31. La phrase simple (1)
esp_besch_1392	Ella qué quiere?<div>Qué quiere Ella?</div>	Qu'est-ce qu'elle veut?	Grammaire	La phrase	31. La phrase simple (1)
esp_besch_1393	Por qué nosotros no podemos ir?	Pourquoi ne pouvons-nous pas y aller, nous?	Grammaire	La phrase	31. La phrase simple (1)
esp_besch_1394	Qué mala suerte, cómo llueve!	Pas de chance, comme il pleut!	Grammaire	La phrase	31. La phrase simple (1)
esp_besch_1395	Mira qué guapa es.<div>Mira lo guapa que es.</div>	Regarde comme elle est belle.	Grammaire	La phrase	31. La phrase simple (1)
esp_besch_1396	Pourvu qu'il reste encore des places!	Ojalá queden entradas todavía!	Grammaire	La phrase	31. La phrase simple (1)
esp_besch_1397	Ojalá viviéramos más cerca!	Si seulement on habitait plus près!	Grammaire	La phrase	31. La phrase simple (1)
esp_besch_1398	La nueva terminal del aeropuerto será inaugurada por el alcalde.	Le nouveau terminal de l'aéroport sera inauguré par le maire.	Grammaire	La phrase	32. La phrase simple (2)
esp_besch_1399	La noticia ya es conocida de todos.	La nouvelle est déjà connue de tout le monde.	Grammaire	La phrase	32. La phrase simple (2)
esp_besch_1400	La costa fue contaminada por la marea negra.	La côte a été contaminée par la marée noire.	Grammaire	La phrase	32. La phrase simple (2)
esp_besch_1401	La costa estuvo contaminada por la marea negra.	La côte s'est retrouvée contaminée par la marée noire.	Grammaire	La phrase	32. La phrase simple (2)
esp_besch_1402	El gobierno ha anunciado nuevas medidas de desarrollo sostenible.	De nouvelles mesures de développement durable ont été annoncées par le gouvernement.	Grammaire	La phrase	32. La phrase simple (2)
esp_besch_1403	Aquellas fotos se publicaron inmediatamente.	Ces photos ont été publiées immédiatement.	Grammaire	La phrase	32. La phrase simple (2)
esp_besch_1404	Ya se han vendido todas las entradas?	Toutes les entrées ont déjà été vendues.	Grammaire	La phrase	32. La phrase simple (2)
esp_besch_1405	Se esperan muchos visitantes.	De nombreux visiteurs sont attendus.	Grammaire	La phrase	32. La phrase simple (2)
esp_besch_1406	Se espera a los protagonistas de la película en el estreno.	Les protagonistes du film sont attendus pour la première.	Grammaire	La phrase	32. La phrase simple (2)
esp_besch_1407	Ahora llueve, pero hace un rato nevaba.	Maintenant il pleut, mais il y a un moment il neigeait.	Grammaire	La phrase	32. La phrase simple (2)
esp_besch_1408	Es muy pronto, no ves que todavía no es el día?	Il est très tôt, tu ne vois pas qu'il ne fait pas encore jour.	Grammaire	La phrase	32. La phrase simple (2)
esp_besch_1409	Cela fait trois ans qu'on ne se voit pas.	Hace tres años que no nos vemos.	Grammaire	La phrase	32. La phrase simple (2)
esp_besch_1410	Había dos puertas al final del pasillo.	Il y avait deux portes au bout du couloir.	Grammaire	La phrase	32. La phrase simple (2)
esp_besch_1411	Mañana hay que ir a votar.	Demain il faut aller voter.	Grammaire	La phrase	32. La phrase simple (2)
esp_besch_1412	Se vive mejor en una ciudad mediana.	On vit mieux dans une ville moyenne.	Grammaire	La phrase	32. La phrase simple (2)
esp_besch_1413	A lo lejos se oye a los manifestantes gritando.	Au loin on entend crier les manifestants.	Grammaire	La phrase	32. La phrase simple (2)
esp_besch_1414	Te esperan en la estación?	on t'attend à la gare?	Grammaire	La phrase	32. La phrase simple (2)
esp_besch_1415	Dicen que nos van a subir el sueldo.	On dit que nous allons être augmentés.	Grammaire	La phrase	32. La phrase simple (2)
esp_besch_1416	A mi edad, una ya no es tan ingenua.	À mon âge, on est plus si naïve.	Grammaire	La phrase	32. La phrase simple (2)
esp_besch_1417	Uno se acostumbra muy pronto a lo bueno.	On s'habitue vite aux bonnes choses.	Grammaire	La phrase	32. La phrase simple (2)
esp_besch_1418	Estas cosas ocurren cuando menos te lo esperas.	Ces choses-là arrivent quand on s'y attend le moins.	Grammaire	La phrase	32. La phrase simple (2)
esp_besch_1419	La gente lee menos poesía que novelas.	Les gens lisent (on lit) moins de poésie que de romans.	Grammaire	La phrase	32. La phrase simple (2)
esp_besch_1420	Costaba muy caro y no lo compró.	ça coûtait très cher et il ne l'a pas acheté.	Grammaire	La phrase	33. La coordination
esp_besch_1421	Dice que me vio anoche y eso es imposible.	Il dit qu'il m'a vu hier soir mais c'est impossible.	Grammaire	La phrase	33. La coordination
esp_besch_1422	No te desanimes e insiste.	Ne te décourage pas et insiste.	Grammaire	La phrase	33. La coordination
esp_besch_1423	Estudia geografia e historia.	Il fait des études d'histoires-géographie.	Grammaire	La phrase	33. La coordination
esp_besch_1424	No quiero enfadarte ni molestarte.	Je n'aime pas me fâcher ni te mettre mal à l'aise.	Grammaire	La phrase	33. La coordination
esp_besch_1425	Ni lo sé ni me importa.	Je ne le sais pas et ça ne m'intéresse pas.	Grammaire	La phrase	33. La coordination
esp_besch_1426	Vienes o te quedas?	Tu viens ou tu restes?	Grammaire	La phrase	33. La coordination
esp_besch_1427	O te das prisa o no te esperamos.	Dépêche-toi, sinon, on ne t'attend pas.	Grammaire	La phrase	33. La coordination
esp_besch_1428	Alguien podría ayudarme u orientarme?	Quelqu'un pourrait m'aider ou m'orienter?	Grammaire	La phrase	33. La coordination
esp_besch_1429	O bien se lo dices tú o bien tendré que anunciárselo yo misma.	Soit tu le lui dis, soit je devrai le lui annoncer moi-même.	Grammaire	La phrase	33. La coordination
esp_besch_1430	Puedes ganar algo de dinero ya sea dando clases particulares, ya sea haciendo de canguro.	Tu peux gagner un peu d'argent, soit en donnant des cours particuliers, soit en travaillant comme baby-sitter.	Grammaire	La phrase	33. La coordination
esp_besch_1431	Está enfermo, pero ha venido a trabajar.	Il est malade, mais il est venu au travail.	Grammaire	La phrase	33. La coordination
esp_besch_1432	No se encuentra bien, pero ha venido a trabajar.	Il ne se sent pas bien, mais il est venu au travail.	Grammaire	La phrase	33. La coordination
esp_besch_1433	No te he pedido que me lo regales, sino que me lo prestes.	Je ne t'ai pas demandé de me l'offrir, mais de me le prêter.	Grammaire	La phrase	33. La coordination
esp_besch_1434	No se llama Sagrario, sino Rosario.	Elle ne s'appelle pas sagrario, mais Rosario.	Grammaire	La phrase	33. La coordination
esp_besch_1435	él es más joven y sin embargo tiene más experiencia.	Il est plus jeune et pourtant il a plus d'expérience.	Grammaire	La phrase	33. La coordination
esp_besch_1436	No ha venido, luego no estará tan interesado.	Il n'est pas venu, donc il ne doit pas être si intéressé.	Grammaire	La phrase	33. La coordination
esp_besch_1437	Hoy hay manifestación, conque mejor ir en metro.	Aujourd'hui, il y a une manifestation, il vaut mieux y aller en métro.	Grammaire	La phrase	33. La coordination
esp_besch_1438	No fuiste a votar, de modo que ahora no te quejes.	Tu n'es pas allé voter, donc ne te plains pas maintenant.	Grammaire	La phrase	33. La coordination
esp_besch_1439	Ha sido un irresponsable, se merece por tanto que no lo hayan reelegido.	Il est très irresponsable, par conséquent il mérite de ne pas avoir été réélu.	Grammaire	La phrase	33. La coordination
esp_besch_1440	El libro está agotado; intente, pues, comprarlo de segunda mano.	Ce livre est épuisé; essayer donc de l'acheter d'occasion.	Grammaire	La phrase	33. La coordination
esp_besch_1441	Está enfermo, pero ha venido a trabajar.	Il est malade, mais il est venu au travail.	Grammaire	La phrase	33. La coordination
esp_besch_1442	Me sorprende que cueste tan barato.<div>Me sorprende el que cueste tan barato.</div>	ça m'étonne que ça soit si peu cher.	Grammaire	La phrase	34. Les subordonnées complétives
esp_besch_1443	Quiere venir con nosotros.	Elle veut venir avec nous.	Grammaire	La phrase	34. Les subordonnées complétives
esp_besch_1444	Acuérdate de que hoy tenemos reunión de vecinos.	Rappelle-toi qu'aujourd'hui nous avons une réunion de copropriété.	Grammaire	La phrase	34. Les subordonnées complétives
esp_besch_1445	Estoy encantado de que vengáis.	Je suis ravi que vous veniez.	Grammaire	La phrase	34. Les subordonnées complétives
esp_besch_1446	Odio el levantarme tan pronto.	Je déteste me lever si tôt.	Grammaire	La phrase	34. Les subordonnées complétives
esp_besch_1447	Dice que no viene.	Il dit qu'il ne vient pas.	Grammaire	La phrase	34. Les subordonnées complétives
esp_besch_1448	Dile que venga.	Dis-lui de venir.	Grammaire	La phrase	34. Les subordonnées complétives
esp_besch_1449	Creíamos que te gustaba.	Nous croyions que ça te plaisait.	Grammaire	La phrase	34. Les subordonnées complétives
esp_besch_1450	Dudábamos que te gustara.	Nous doutions que ça te plaise.	Grammaire	La phrase	34. Les subordonnées complétives
esp_besch_1451	Veo que eres sincero.	Je vois que tu es sincère.	Grammaire	La phrase	34. Les subordonnées complétives
esp_besch_1452	Quiero que seas sincero.	Je veux que tu sois sincère.	Grammaire	La phrase	34. Les subordonnées complétives
esp_besch_1453	Pienso que se ha enfadado.	Je pense qu'il est fâché.	Grammaire	La phrase	34. Les subordonnées complétives
esp_besch_1454	Es una pena que se haya enfadado.	C'est dommage qu'il se soit fâché.	Grammaire	La phrase	34. Les subordonnées complétives
esp_besch_1455	Creo que puedo ayudarte.	Je crois que je peux t'aider.	Grammaire	La phrase	34. Les subordonnées complétives
esp_besch_1456	No creo que pueda ayudarte.	Je ne crois pas que je puisse t'aider.	Grammaire	La phrase	34. Les subordonnées complétives
esp_besch_1457	No creía que vivias (vivieras) tan lejos.	Je ne pensais pas que tu vivais si loin.	Grammaire	La phrase	34. Les subordonnées complétives
esp_besch_1458	No creas que es tan joven.	Ne crois pas qu'il est si jeune.	Grammaire	La phrase	34. Les subordonnées complétives
esp_besch_1459	No sé si le gusta.	Je ne sais pas si ça lui plaît.	Grammaire	La phrase	34. Les subordonnées complétives
esp_besch_1460	Me preguntó quién había llamado.	Il m'a demandé qui avait appelé.	Grammaire	La phrase	34. Les subordonnées complétives
esp_besch_1461	Los médicos recomiendan practicar algún deporte a cualquier edad.	Les médecins conseillent de faire du sport à tout âge.	Grammaire	La phrase	34. Les subordonnées complétives
esp_besch_1462	Je t'interdis de te plaindre.	Te prohíbo quejarte.	Grammaire	La phrase	34. Les subordonnées complétives
esp_besch_1463	Espero que me reconozca.	J'espère qu'elle me reconnaîtra.	Grammaire	La phrase	34. Les subordonnées complétives
esp_besch_1464	Esperaba que me reconociera.	J'espérais qu'elle me reconnaîtrait.	Grammaire	La phrase	34. Les subordonnées complétives
esp_besch_1465	Deja ese libro donde estaba, por favor.	Laisse ce livre là où il était, s'il te plaît.	Grammaire	La phrase	35. Les subordonnées circonstancielles (1)
esp_besch_1466	Iremos adonde a ti te apetezca.	On ira où tu voudras.	Grammaire	La phrase	35. Les subordonnées circonstancielles (1)
esp_besch_1467	Plante l'hibiscus où elle te dit.	Planta l'hibiscus donde ella te dice.	Grammaire	La phrase	35. Les subordonnées circonstancielles (1)
esp_besch_1468	Planta el hibiscus donde ella te diga.	Plante l'hibiscus où elle te dira.	Grammaire	La phrase	35. Les subordonnées circonstancielles (1)
esp_besch_1469	Esta es la isla donde siempre veraneábamos.	Voici l'île où nous allions toujours en vacances.	Grammaire	La phrase	35. Les subordonnées circonstancielles (1)
esp_besch_1470	Las cosas no son como él cree.	Les choses ne sont pas comme il croit.	Grammaire	La phrase	35. Les subordonnées circonstancielles (1)
esp_besch_1471	Hazlo tal y como a ti te parezca mejor.	Fais-le comme bon te semble.	Grammaire	La phrase	35. Les subordonnées circonstancielles (1)
