déçu	disappointed in sth	Grammaire	Le groupe nominal	38. Adjectifs	1610
effrayé	afraid of sth	Grammaire	Le groupe nominal	38. Adjectifs	1611
enthousiasmé	keen on sth	Grammaire	Le groupe nominal	38. Adjectifs	1612
dépendant	dependent on sth	Grammaire	Le groupe nominal	38. Adjectifs	1613
reconnaissant	grateful to sb	Grammaire	Le groupe nominal	38. Adjectifs	1614
déçu	disappointed in sth	Grammaire	Le groupe nominal	38. Adjectifs	1615
en avoir assez de	to be fed up with sth	Grammaire	Le groupe nominal	38. Adjectifs	1616
Je suis aussi grand que toi.	I'm as tall as you.	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1617
Je peux le faire aussi vite que toi.	I can do it as quickly as you.	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1618
Tu es aussi en retard que moi.	You're as late as me.	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1619
Ben n'est pas aussi grand que Corrie.	Ben is not as tall as Corrie.	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1620
Ben n'est pas aussi grand que Corrie.	Ben is not as tall as Corrie.	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1621
Nous avons autant de travail qu'eux mais pas autant de clients.	We have as much work as them but not as many customers.	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1622
New York est plus grand que San Francisco et plus cosmopolite.	New York is bigger than San Francisco and more cosmopolitan.	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1623
meilleur	better	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1624
plus mauvais	worse	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1625
pire	worse	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1626
plus loin	further	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1627
plus loin	further	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1628
l'aîné de deux	elder	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1629
plus vieux	older	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1630
Plus je l'entends, plus je l'apprécie.	The more I hear her, the more I like her.	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1631
Celui-ci est moins cher que celui-là.	This one is less expensive than that one.	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1632
Celui-ci est moins cher que celui-là.	This one is less expensive than that one.	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1633
J'ai moins de temps que toi et aussi moins d'amis.	I've got less time than you and fewer friends too.	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1634
Nous sortons de moins en moins.	We go out less and less.	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1635
Ils sont de moins en moins tolérants.	They are less and less tolerant.	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1636
Hong Kong est la ville la plus grande et la plus fascinante que j'aie jamais vue.	Hong Kong is the largest and most fascinating city I've ever seen.	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1637
le meilleur	the best	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1638
le plus mauvais	the worst	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1639
le pire	the worst	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1640
le plus loin	the furthest	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1641
le plus loin	the furthest	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1642
l'aîné de plusieurs	the eldest	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1643
le plus vieux	the oldest	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1644
C'est la ville la moins attirante que j'aie jamais visitée.	This is the least attractive city I've ever visited.	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1645
Je les vois le moins possible.	I see them as little as possible.	Grammaire	Le groupe nominal	39. Comparatifs et superlatifs	1646
Quel idiot j'ai été!	What a fool I was!	Grammaire	La phrase	40. Exclamation, négation, interrogation	1647
C'est un tel menteur!	He's such a liar!	Grammaire	La phrase	40. Exclamation, négation, interrogation	1648
Comme il faisait chaud.	How hot it was!	Grammaire	La phrase	40. Exclamation, négation, interrogation	1649
Il faisait si chaud.	It was so hot!	Grammaire	La phrase	40. Exclamation, négation, interrogation	1650
Nous ne voulons pas rester.	We don't want to stay.	Grammaire	La phrase	40. Exclamation, négation, interrogation	1651
Il est possible qu'ils ne soient pas d'accord.	They may not agree.	Grammaire	La phrase	40. Exclamation, négation, interrogation	1652
Je ne suis jamais allé au Japon.	I've never been to Japan.	Grammaire	La phrase	40. Exclamation, négation, interrogation	1653
Je ne peux aller nulle part.	I can go nowhere.	Grammaire	La phrase	40. Exclamation, négation, interrogation	1654
Tu as aimé le film?	Did you like the film?	Grammaire	La phrase	40. Exclamation, négation, interrogation	1655
Qu'est-ce qui s'est passé?	What happened?	Grammaire	La phrase	40. Exclamation, négation, interrogation	1656
À quoi penses-tu?	What are you thinking about?	Grammaire	La phrase	40. Exclamation, négation, interrogation	1657
que	what	Grammaire	La phrase	40. Exclamation, négation, interrogation	1658
quand	when	Grammaire	La phrase	40. Exclamation, négation, interrogation	1659
où	where	Grammaire	La phrase	40. Exclamation, négation, interrogation	1660
quel	which	Grammaire	La phrase	40. Exclamation, négation, interrogation	1661
qui	who	Grammaire	La phrase	40. Exclamation, négation, interrogation	1662
à qui	whose	Grammaire	La phrase	40. Exclamation, négation, interrogation	1663
pourquoi	why	Grammaire	La phrase	40. Exclamation, négation, interrogation	1664
De quel couleur est le ciel?	What colour is the sky?	Grammaire	La phrase	40. Exclamation, négation, interrogation	1665
Quelle couleur préfères-tu : le rouge ou le bleu?	Which colour do you prefer: red or blue?	Grammaire	La phrase	40. Exclamation, négation, interrogation	1666
À qui appartient ce jeu vidéo?	Whose video game is it?	Grammaire	La phrase	40. Exclamation, négation, interrogation	1667
Que veux-tu?	What do you want?	Grammaire	La phrase	40. Exclamation, négation, interrogation	1668
Lequel veux-tu?	Which do you want?	Grammaire	La phrase	40. Exclamation, négation, interrogation	1669
Lesquels veux-tu?	Which ones do you want?	Grammaire	La phrase	40. Exclamation, négation, interrogation	1670
Combien ça coûte?	How much is it?	Grammaire	La phrase	40. Exclamation, négation, interrogation	1671
Combien d'animaux domestiques as-tu?	How many pets have you got?	Grammaire	La phrase	40. Exclamation, négation, interrogation	1672
Depuis combien de temps êtes-vous ensemble?	How long have you been together?	Grammaire	La phrase	40. Exclamation, négation, interrogation	1673
Depuis combien de temps étiez-vous ensemble?	How long had you been together?	Grammaire	La phrase	40. Exclamation, négation, interrogation	1674
Pendant combien de temps as-tu vécu en Allemagne?	How long did you live in Germany?	Grammaire	La phrase	40. Exclamation, négation, interrogation	1675
Tu es ici depuis combien de temps?	How long are you here for?	Grammaire	La phrase	40. Exclamation, négation, interrogation	1676
Quel âge as-tu?	How old are you?	Grammaire	La phrase	40. Exclamation, négation, interrogation	1677
C'est à quelle distance?	How far is it?	Grammaire	La phrase	40. Exclamation, négation, interrogation	1678
Tu es épuisé, non?	You're exhausted, aren't you?	Grammaire	La phrase	41. Question tags, reprises brèves, réponses brèves	1679
Il fait jeune, hein?	He looks young, doesn't he?	Grammaire	La phrase	41. Question tags, reprises brèves, réponses brèves	1680
Ils ne sont pas encore arrivés, hein?	They haven't arrived yet, have they?	Grammaire	La phrase	41. Question tags, reprises brèves, réponses brèves	1681
Personne n'a signé la pétition, n'est-ce pas?	Nobody signed the petition, did they?	Grammaire	La phrase	41. Question tags, reprises brèves, réponses brèves	1682
C'est sympa, non?	That's nice, isn't it?	Grammaire	La phrase	41. Question tags, reprises brèves, réponses brèves	1683
«J'en ai marre. –Moi aussi.»	“I'm fed up.” “Me too.”	Grammaire	La phrase	41. Question tags, reprises brèves, réponses brèves	1684
«J'en ai marre. –Moi aussi.»	“I'm fed up.” “Me too.”	Grammaire	La phrase	41. Question tags, reprises brèves, réponses brèves	1685
«Je t'aime. –Moi aussi.»	“I'love you.” “Me too.”	Grammaire	La phrase	41. Question tags, reprises brèves, réponses brèves	1686
«Je t'aime. –Moi aussi.»	“I'love you.” “Me too.”	Grammaire	La phrase	41. Question tags, reprises brèves, réponses brèves	1687
«Je ne suis jamais allé en Écosse. –Moi non plus.»	“I've never been to scotland.” “Me neither.”	Grammaire	La phrase	41. Question tags, reprises brèves, réponses brèves	1688
«Nous ne sortons pas beaucoup. –Nos parents non plus.»	“We don't go out much.” “Neither do our parents.”	Grammaire	La phrase	41. Question tags, reprises brèves, réponses brèves	1689
«Elle est à la maison? – Oui.»	“Is she home?” “Yes, she is.”	Grammaire	La phrase	41. Question tags, reprises brèves, réponses brèves	1690
«Elle est à la maison? – Oui, je crois.»	“Is she home?” “I think so.”	Grammaire	La phrase	41. Question tags, reprises brèves, réponses brèves	1691
«Tu voudrais rester avec nous? –J'aimerais beaucoup.»	“Would you like to stay with us?” “I'd love to.”	Grammaire	La phrase	41. Question tags, reprises brèves, réponses brèves	1692
«Tu voudrais rester avec nous? –Cela me ferait plaisir.»	“Would you like to stay with us?” “I'd be glad to.”	Grammaire	La phrase	41. Question tags, reprises brèves, réponses brèves	1693
«Tu voudrais rester avec nous? – Je n'ai pas le droit.»	“Would you like to stay with us?” “I'm not allowed to.”	Grammaire	La phrase	41. Question tags, reprises brèves, réponses brèves	1694
«Tu voudrais rester avec nous? – Je ne préfère pas.»	“Would you like to stay with us?” “I'd prefer not to.”	Grammaire	La phrase	41. Question tags, reprises brèves, réponses brèves	1695
Laisse-moi faire.	Let me do it.	Grammaire	La phrase	42. Verbes + infinitif	1696
Pouvez-vous m'aider à porter mon sac?	Can you help me carry my bag?	Grammaire	La phrase	42. Verbes + infinitif	1697
Vous me faites travailler dur et vous faites travailler dur tout le groupe.	You make me work hard and you make the whole group work hard.	Grammaire	La phrase	42. Verbes + infinitif	1698
Je l'ai vu entrer dans la banque.	I saw him enter the bank.	Grammaire	La phrase	42. Verbes + infinitif	1699
Je l'ai entendue fermer le coffre.	I heard her closing the safe.	Grammaire	La phrase	42. Verbes + infinitif	1700
être d'accord	to agree	Grammaire	La phrase	42. Verbes + infinitif	1701
choisir de	to choose	Grammaire	La phrase	42. Verbes + infinitif	1702
consentir à	to consent	Grammaire	La phrase	42. Verbes + infinitif	1703
décider de	to decide	Grammaire	La phrase	42. Verbes + infinitif	1704
omettre de	to fail	Grammaire	La phrase	42. Verbes + infinitif	1705
espérer	to hope	Grammaire	La phrase	42. Verbes + infinitif	1706
réussir à	to manage	Grammaire	La phrase	42. Verbes + infinitif	1707
refuser de	to refuse	Grammaire	La phrase	42. Verbes + infinitif	1708
jurer de	to swear	Grammaire	La phrase	42. Verbes + infinitif	1709
s'arranger pour faire qqch.	to arrange to do sth	Grammaire	La phrase	42. Verbes + infinitif	1710
aider	to help	Grammaire	La phrase	42. Verbes + infinitif	1711
vouloir que	to mean	Grammaire	La phrase	42. Verbes + infinitif	1712
proposer	to offer	Grammaire	La phrase	42. Verbes + infinitif	1713
attendre	to wait	Grammaire	La phrase	42. Verbes + infinitif	1714
Elle l'a persuadé de lire la lettre.	She persuaded him to read the letter.	Grammaire	La phrase	42. Verbes + infinitif	1715
autoriser	to allow	Grammaire	La phrase	42. Verbes + infinitif	1716
contraindre	to compel	Grammaire	La phrase	42. Verbes + infinitif	1717
forcer	to force	Grammaire	La phrase	42. Verbes + infinitif	1718
inviter	to invite	Grammaire	La phrase	42. Verbes + infinitif	1719
obliger à	to oblige	Grammaire	La phrase	42. Verbes + infinitif	1720
ordonner	to order	Grammaire	La phrase	42. Verbes + infinitif	1721
persuader	to persuade	Grammaire	La phrase	42. Verbes + infinitif	1722
recommander	to recommend	Grammaire	La phrase	42. Verbes + infinitif	1723
prévenir	to warn	Grammaire	La phrase	42. Verbes + infinitif	1724
Il s'est mis à pleuvoir.	It started to rain.	Grammaire	La phrase	43. Verbes + to ou V-ing	1725
ne pas supporter	can't bear	Grammaire	La phrase	43. Verbes + to ou V-ing	1726
continuer	to go on	Grammaire	La phrase	43. Verbes + to ou V-ing	1727
avoir l'intention de	to plan	Grammaire	La phrase	43. Verbes + to ou V-ing	1728
regretter	to regret	Grammaire	La phrase	43. Verbes + to ou V-ing	1729
essayer	to try	Grammaire	La phrase	43. Verbes + to ou V-ing	1730
J'aime dancer.	I like to dance.	Grammaire	La phrase	43. Verbes + to ou V-ing	1731
J'aime dancer.	I like to dance.	Grammaire	La phrase	43. Verbes + to ou V-ing	1732
J'aimerais dancer.	I'd like to dance.	Grammaire	La phrase	43. Verbes + to ou V-ing	1733
reconnaître	to acknowledge	Grammaire	La phrase	43. Verbes + to ou V-ing	1734
apprécier	to appreciate	Grammaire	La phrase	43. Verbes + to ou V-ing	1735
valoir la peine	to be worth	Grammaire	La phrase	43. Verbes + to ou V-ing	1736
ne pas pouvoir	can't help	Grammaire	La phrase	43. Verbes + to ou V-ing	1737
nier	to deny	Grammaire	La phrase	43. Verbes + to ou V-ing	1738
refuser	to deny	Grammaire	La phrase	43. Verbes + to ou V-ing	1739
prendre plaisir à	to enjoy	Grammaire	La phrase	43. Verbes + to ou V-ing	1740
il est inutile de	it's no use	Grammaire	La phrase	43. Verbes + to ou V-ing	1741
passer du temps	to spend time	Grammaire	La phrase	43. Verbes + to ou V-ing	1742
tolérer	to tolerate	Grammaire	La phrase	43. Verbes + to ou V-ing	1743
Je regrette de ne plus aller au cinéma mais je ne supporte pas de vivre dans une ville.	I miss going to the cinema but I can't stand living in the city.	Grammaire	La phrase	43. Verbes + to ou V-ing	1744
finir	to finish	Grammaire	La phrase	43. Verbes + to ou V-ing	1745
ne pas arrêter de	to keep on	Grammaire	La phrase	43. Verbes + to ou V-ing	1746
continuer à	to keep on	Grammaire	La phrase	43. Verbes + to ou V-ing	1747
arrêter	to stop	Grammaire	La phrase	43. Verbes + to ou V-ing	1748
Tu continues à faire la même erreur.	You keep making the same mistake.	Grammaire	La phrase	43. Verbes + to ou V-ing	1749
Ça fait longtemps que j'ai arrêté de fumer.	I gave up smoking long ago.	Grammaire	La phrase	43. Verbes + to ou V-ing	1750
éviter	to avoid	Grammaire	La phrase	43. Verbes + to ou V-ing	1751
envisager	to consider	Grammaire	La phrase	43. Verbes + to ou V-ing	1752
songer à	to contemplate	Grammaire	La phrase	43. Verbes + to ou V-ing	1753
imaginer	to imagine	Grammaire	La phrase	43. Verbes + to ou V-ing	1754
impliquer	to involve	Grammaire	La phrase	43. Verbes + to ou V-ing	1755
voir une objection à	to mind	Grammaire	La phrase	43. Verbes + to ou V-ing	1756
empêcher	to prevent	Grammaire	La phrase	43. Verbes + to ou V-ing	1757
risquer	to risk	Grammaire	La phrase	43. Verbes + to ou V-ing	1758
suggérer	to suggest	Grammaire	La phrase	43. Verbes + to ou V-ing	1759
Je l'ai empêché de dire des bêtises.	I stop him talking nonsense.	Grammaire	La phrase	43. Verbes + to ou V-ing	1760
J'ai envie d'apprendre de nouvelles langues.	I feel like learning new languages.	Grammaire	La phrase	44. Autres emplois de V-ing	1761
Nous nous réjouissons de vous revoir bientôt.	We look forward to seeing you soon.	Grammaire	La phrase	44. Autres emplois de V-ing	1762
être habitué à faire qqch.	to be used to doing sth	Grammaire	La phrase	44. Autres emplois de V-ing	1763
arriver à faire qqch.	to get round to doing sth	Grammaire	La phrase	44. Autres emplois de V-ing	1764
ne pas vouloir faire qqch.	to object to doing sth	Grammaire	La phrase	44. Autres emplois de V-ing	1765
se mettre à faire qqch.	to take  to doing sth	Grammaire	La phrase	44. Autres emplois de V-ing	1766
La construction de la maison a pris des années.	The building of the house took years.	Grammaire	La phrase	44. Autres emplois de V-ing	1767
Le fait que je le suggère les a troublés.	My suggesting it troubled them.	Grammaire	La phrase	44. Autres emplois de V-ing	1768
Comme j'avais mangé plus que d'habitude, j'avais mal au coeur.	Having eaten more than usual, I felt sick.	Grammaire	La phrase	44. Autres emplois de V-ing	1769
Elle était assise à la fenêtre et se brossait les cheveux.	She was sitting at the window, brushing her hair.	Grammaire	La phrase	44. Autres emplois de V-ing	1770
Conduire la nuit est parfois dangereux.	Driving in the dark is sometimes dangerous.	Grammaire	La phrase	44. Autres emplois de V-ing	1771
La femme qui était là est mon avocat.	The woman who was here is my lawyer.	Grammaire	La phrase	45. Propositions relatives	1772
La voiture qui est garée là-bas est à moi.	The car that is parked over there is mine.	Grammaire	La phrase	45. Propositions relatives	1773
La voiture qui est garée là-bas est à moi.	The car that is parked over there is mine.	Grammaire	La phrase	45. Propositions relatives	1774
Le type que j'ai épousé est John.	The guy I married is John.	Grammaire	La phrase	45. Propositions relatives	1775
Le type à qui je parlais est John.	The guy I was talking to is John.	Grammaire	La phrase	45. Propositions relatives	1776
Je vais te montrer l'université dans laquelle j'ai étudié.	I'll show you the college I studied in.	Grammaire	La phrase	45. Propositions relatives	1777
Tu me racontes ce que tout le monde sait.	You're telling me what everybody knows.	Grammaire	La phrase	45. Propositions relatives	1778
Ce que je veux, c'est qu'on me laisse tranquille.	What I want is to be left alone.	Grammaire	La phrase	45. Propositions relatives	1779
L'avion était vide, ce qui m'a rendu perplexe.	The plane was empty, which puzzled me.	Grammaire	La phrase	45. Propositions relatives	1780
Tout ce que je veux, c'est être votre ami.	All I want is to be your friend.	Grammaire	La phrase	45. Propositions relatives	1781
L'homme dont la femme est là.	The man whose wife is here.	Grammaire	La phrase	45. Propositions relatives	1782
La pièce dont j'ai oublié le nom.	The play whose name I forgot.	Grammaire	La phrase	45. Propositions relatives	1783
quand	when	Grammaire	La phrase	46. Conjonctions	1784
après que	after	Grammaire	La phrase	46. Conjonctions	1785
avant que	before	Grammaire	La phrase	46. Conjonctions	1786
alors que	as	Grammaire	La phrase	46. Conjonctions	1787
comme	as	Grammaire	La phrase	46. Conjonctions	1788
tant que	as long as	Grammaire	La phrase	46. Conjonctions	1789
dès que	as soon as	Grammaire	La phrase	46. Conjonctions	1790
depuis que	since	Grammaire	La phrase	46. Conjonctions	1791
jusqu'à ce que	until	Grammaire	La phrase	46. Conjonctions	1792
pendant que	while	Grammaire	La phrase	46. Conjonctions	1793
Appelle-nous quand tu y seras.	Call us when you are there.	Grammaire	La phrase	46. Conjonctions	1794
Appelle-nous dès que tu y seras.	Call us as soon as you are there.	Grammaire	La phrase	46. Conjonctions	1795
Envoie-moi un SMS quand tu seras arrivé.	Send me a text when you've arrived.	Grammaire	La phrase	46. Conjonctions	1796
si	if	Grammaire	La phrase	46. Conjonctions	1797
à condition que	as long as	Grammaire	La phrase	46. Conjonctions	1798
à moins que	unless	Grammaire	La phrase	46. Conjonctions	1799
au cas où	in case	Grammaire	La phrase	46. Conjonctions	1800
à condition que	as long as	Grammaire	La phrase	46. Conjonctions	1801
imagine que	supposing	Grammaire	La phrase	46. Conjonctions	1802
Nous n'irons pas s'il pleut.	We won't go if it rains.	Grammaire	La phrase	46. Conjonctions	1803
Je le ferais s'ils me le demandaient.	I would do it if they asked me.	Grammaire	La phrase	46. Conjonctions	1804
Si tu m'avais prévenu, j'aurais fait quelque chose.	If you had told me I would have done something about it.	Grammaire	La phrase	46. Conjonctions	1805
pour	to + verbe	Grammaire	La phrase	46. Conjonctions	1806
afin de	in order to	Grammaire	La phrase	46. Conjonctions	1807
afin de	in order to	Grammaire	La phrase	46. Conjonctions	1808
pour que	so + proposition	Grammaire	La phrase	46. Conjonctions	1809
afin que	in order that + proposition	Grammaire	La phrase	46. Conjonctions	1810
Je le ferai pour te faire plaisir.	I'll do it to please you.	Grammaire	La phrase	46. Conjonctions	1811
parce que	because	Grammaire	La phrase	46. Conjonctions	1812
car	because	Grammaire	La phrase	46. Conjonctions	1813
étant donné que	given that	Grammaire	La phrase	46. Conjonctions	1814
étant donné que	given that	Grammaire	La phrase	46. Conjonctions	1815
dans la mesure où	insofar as	Grammaire	La phrase	46. Conjonctions	1816
puisque	since	Grammaire	La phrase	46. Conjonctions	1817
car	because	Grammaire	La phrase	46. Conjonctions	1818
Comme il était tard, je suis allé à l'hôtel.	As it was late, I went into a hotel.	Grammaire	La phrase	46. Conjonctions	1819
aussi	also	Grammaire	La phrase	46. Conjonctions	1820
de sorte que	so	Grammaire	La phrase	46. Conjonctions	1821
si [] que	so + adjectif + that	Grammaire	La phrase	46. Conjonctions	1822
tellement	such [nom] that	Grammaire	La phrase	46. Conjonctions	1823
J'étais si fatigué que je me suis endormi dans le train.	I was so tired I went to sleep on the train.	Grammaire	La phrase	46. Conjonctions	1824
bien que	though	Grammaire	La phrase	46. Conjonctions	1825
bien que	though	Grammaire	La phrase	46. Conjonctions	1826
tandis que	while	Grammaire	La phrase	46. Conjonctions	1827
alors que	as	Grammaire	La phrase	46. Conjonctions	1828
même si	even if	Grammaire	La phrase	46. Conjonctions	1829
même si	even if	Grammaire	La phrase	46. Conjonctions	1830
que... ou non	whether... or not	Grammaire	La phrase	46. Conjonctions	1831
Bien qu'il soit riche, je ne le trouve pas attirant.	Even though he is rich, I don't find him attractive.	Grammaire	La phrase	46. Conjonctions	1832
Qu'ils viennent ou non, il faudra que je cuisine.	Whether they come or not, I'll have to cook.	Grammaire	La phrase	46. Conjonctions	1833
comme	as	Grammaire	La phrase	46. Conjonctions	1834
comme	as	Grammaire	La phrase	46. Conjonctions	1835
comme si [imparfait]	as if [prétérit]	Grammaire	La phrase	46. Conjonctions	1836
comme si [imparfait]	as if [prétérit]	Grammaire	La phrase	46. Conjonctions	1837
Je pense qu'elle a raison.	I think she's right.	Grammaire	La phrase	46. Conjonctions	1838
Il est bizarre qu'ils m'aiment encore.	It's strange that they still like me.	Grammaire	La phrase	46. Conjonctions	1839
Je veux que tu partes.	I want you to leave.	Grammaire	La phrase	46. Conjonctions	1840
une chaise et un tabouret	a chair and stool	Grammaire	La phrase	46. Conjonctions	1841
en Amérique et au Japon	in America and Japan	Grammaire	La phrase	46. Conjonctions	1842
Essaie de te détendre.	Try and relax.	Grammaire	La phrase	46. Conjonctions	1843
Venez prendre le thé.	Come and have some tea.	Grammaire	La phrase	46. Conjonctions	1844
admettre	to admit	Grammaire	La phrase	47. Discours direct et indirect	1845
admettre	to admit	Grammaire	La phrase	47. Discours direct et indirect	1846
conseiller	to advise	Grammaire	La phrase	47. Discours direct et indirect	1847
se renseigner	to inquire	Grammaire	La phrase	47. Discours direct et indirect	1848
signaler	to point out	Grammaire	La phrase	47. Discours direct et indirect	1849
déclarer	to state	Grammaire	La phrase	47. Discours direct et indirect	1850
se demander	to wonder	Grammaire	La phrase	47. Discours direct et indirect	1851
Ryan a dit ce matin qu'il le ferait la semaine prochaine.	Ryan said this morning he will do it next week.	Grammaire	La phrase	47. Discours direct et indirect	1852
Ryan a dit ce matin qu'il le fera la semaine prochaine.	Ryan said this morning he will do it next week.	Grammaire	La phrase	47. Discours direct et indirect	1853
Je me demande si elle est arrivée ou non.	I wonder whether she has arrived or not.	Grammaire	La phrase	47. Discours direct et indirect	1854
Je me demande si elle est arrivée ou non.	I wonder whether she has arrived or not.	Grammaire	La phrase	47. Discours direct et indirect	1855
J'ai demandé où était sa mère.	I inquired where her mother was.	Grammaire	La phrase	47. Discours direct et indirect	1856
l'humanité	mankind	Vocabulaire	1. L’identité		1857
une personne âgée	an elderly person	Vocabulaire	1. L'identité		1858
un être humain	a human being	Vocabulaire	1. L’identité		1859
les gens, les personnes	people	Vocabulaire	1. L’identité		1860
une dame	a lady [pl. ladies]	Vocabulaire	1. L’identité		1861
un monsieur, un gentleman	a gentleman [pl. gentlemen]	Vocabulaire	1. L’identité		1862
le prénom	the first name	Vocabulaire	1. L’identité		1863
le nom de famille	the last name	Vocabulaire	1. L’identité		1864
un surnom	a nickname	Vocabulaire	1. L’identité		1865
Mademoiselle Smith	Miss Smith	Vocabulaire	1. L’identité		1866
Mme [employé pour ne pas donner le statut marital]	Ms	Vocabulaire	1. L’identité		1867
un célibataire	a bachelor	Vocabulaire	1. L’identité		1868
un père célibataire	a single parent	Vocabulaire	1. L’identité		1869
une veuve	a widow	Vocabulaire	1. L’identité		1870
un veuf	a widower	Vocabulaire	1. L’identité		1871
la pièce d'identité	the ID [Identity card]	Vocabulaire	1. L’identité		1872
l'état civil	civil status	Vocabulaire	1. L’identité		1873
les coordonnées	personal details	Vocabulaire	1. L’identité		1874
une profession	an occupation	Vocabulaire	1. L’identité		1875
masculin	male	Vocabulaire	1. L’identité		1876
feminin	female	Vocabulaire	1. L’identité		1877
célibataire	single, unmarried	Vocabulaire	1. L’identité		1878
marié	married	Vocabulaire	1. L’identité		1879
divorcé	divorced	Vocabulaire	1. L’identité		1880
présenter qqn	to introduce sb	Vocabulaire	1. L’identité		1881
serrer la main de qqn	to shake hands with sb	Vocabulaire	1. L’identité		1882
appeler	to call	Vocabulaire	1. L’identité		1883
s'appeler	to be called	Vocabulaire	1. L’identité		1884
une naissance	a birth	Vocabulaire	1. L’identité		1885
un nourrisson	an infant	Vocabulaire	1. L’identité		1886
un enfant	a child [pl. children]	Vocabulaire	1. L’identité		1887
un enfant, un gamin	a kid	Vocabulaire	1. L’identité		1888
les jeunes	the young	Vocabulaire	1. L’identité		1889
un adolescent	a teenager	Vocabulaire	1. L’identité		1890
un adulte	a grown-up	Vocabulaire	1. L’identité		1891
l'enfance	childhood	Vocabulaire	1. L’identité		1892
la jeunesse	youth	Vocabulaire	1. L’identité		1893
la cinquantaine	middle age	Vocabulaire	1. L’identité		1894
la vieillesse	old age	Vocabulaire	1. L’identité		1895
la mort	death	Vocabulaire	1. L’identité		1896
être né le	to be born on	Vocabulaire	1. L’identité		1897
atteindre la majorité	to come of age	Vocabulaire	1. L’identité		1898
mourir	to die	Vocabulaire	1. L’identité		1899
enterrer	to bury	Vocabulaire	1. L’identité		1900
Je m'appelle Ruth, mais désolée, je n'ai pas saisi votre nom.	I'm Ruth, but I'm sorry I didn't catch your name.	Vocabulaire	1. L’identité		1901
Comment est-ce que tu t'appelles?- Je m'appelle Lee	What's your name? I'm called Lee.	Vocabulaire	1. L’identité		1902
Enchanté. Je m'appelle Steve.	Please to meet you. My name is Steve.	Vocabulaire	1. L’identité		1903
Vous êtes certainement Laurie. J'ai tellement entendu parler de vous.	You must be Laury. I've heard so much about you.	Vocabulaire	1. L’identité		1904
Ravi d'avoir fait votre connaissance.	Nice meeting you	Vocabulaire	1. L’identité		1905
Il a la quarantaine, mais il en paraît trente.	He is in his forties but he looks thirty.	Vocabulaire	1. L’identité		1906
Lucy est née en 1999.	Lucy was born in 1999.	Vocabulaire	1. L’identité		1907
Quel âge as-tu? J'ai cinquante ans. Tu ne les fais pas.	How old are you? I'm fifty. You don't look your age.	Vocabulaire	1. L’identité		1908
Elle est pressée d'atteindre la majorité pour pouvoir voter.	She looks forward to coming of the age to be able to vote.	Vocabulaire	1. L’identité		1909
un arbre généalogique	a family tree	Vocabulaire	2. La famille		1910
un héritier	an heir	Vocabulaire	2. La famille		1911
la descendance	the offspring	Vocabulaire	2. La famille		1912
un parent	a relative	Vocabulaire	2. La famille		1913
les fiançailles	engagement	Vocabulaire	2. La famille		1914
un mariage [la cérémonie]	a wedding	Vocabulaire	2. La famille		1915
une mariée	a bride	Vocabulaire	2. La famille		1916
des jeunes mariés	newlyweds	Vocabulaire	2. La famille		1917
une femme, une épouse	a wife	Vocabulaire	2. La famille		1918
un mari	a husband	Vocabulaire	2. La famille		1919
une mère	a mother	Vocabulaire	2. La famille		1920
Maman	Mum, Mummy	Vocabulaire	2. La famille		1921
un père	a father	Vocabulaire	2. La famille		1922
Papa	Dad, Daddy	Vocabulaire	2. La famille		1923
une fille	a daughter	Vocabulaire	2. La famille		1924
un fils	a son	Vocabulaire	2. La famille		1925
un frère	a brother	Vocabulaire	2. La famille		1926
une soeur	a sister	Vocabulaire	2. La famille		1927
des jumeaux	twins	Vocabulaire	2. La famille		1928
une tante	an aunt	Vocabulaire	2. La famille		1929
